id	SC_unfresh_1	SC_fresh_5	SC_unfresh_2	SC_fresh_6	SC_unfresh_3	Myo_unfresh_1	SC_fresh_1	Myo_unfresh_2	SC_fresh_2	Myo_unfresh_3	SC_fresh_3	Myo_unfresh_4	SC_fresh_4
Rnf141	2	1	3	0	0	16	5	4	1	12	0	7	1
Rnf144a	17	7	10	4	8	6	23	0	6	4	1	4	0
Rnf144b	4	1	1	1	0	1	1	1	0	3	0	3	0
Rnf145	19	7	17	11	11	68	31	27	18	44	4	55	1
Rnf146	16	3	9	3	7	27	11	11	4	16	1	13	1
Rnf148	0	0	0	0	0	0	0	0	0	0	0	0	0
Rnf149	21	14	22	15	12	188	62	49	27	190	11	240	2
Rnf150	10	5	10	8	14	2	8	0	3	4	4	2	2
Rnf151	0	0	0	0	0	0	0	0	1	0	0	0	0
Rnf152	1	2	1	1	1	1	2	0	0	0	0	0	0
Rnf157	2	0	2	1	1	6	2	8	0	12	0	9	0
Rnf165	2	1	2	7	3	0	4	0	2	0	1	1	1
Rnf166	48	22	55	17	23	78	66	46	46	81	9	112	6
Rnf167	73	64	92	40	71	19	110	39	64	42	26	29	10
Rnf168	9	13	11	4	14	99	31	27	9	42	3	67	1
Rnf169	10	1	16	3	8	26	6	13	4	25	1	30	1
Rnf17	0	0	0	0	0	0	0	0	0	0	0	0	0
Rnf170	21	6	13	3	9	23	14	2	12	23	7	41	2
Rnf180	0	1	0	0	0	0	0	0	0	0	1	0	0
Rnf181	57	30	47	17	37	397	70	227	47	340	18	394	8
Rnf182	1	1	1	0	0	0	1	3	0	4	0	3	0
Rnf183	0	0	0	0	0	5	0	1	0	4	0	4	0
Rnf185	19	17	34	4	19	37	28	20	27	32	9	50	4
Rnf186	0	0	0	0	0	0	0	0	0	0	0	0	0
Rnf187	50	23	79	16	36	228	115	158	36	192	15	278	7
Rnf19a	19	8	15	4	9	34	13	9	16	42	2	42	2
Rnf19b	8	0	5	1	8	34	3	7	3	31	2	30	1
Rnf2	21	14	26	10	22	97	34	21	14	97	4	79	1
Rnf20	39	18	31	13	19	137	38	36	22	108	8	156	5
Rnf207	0	0	0	0	0	0	0	0	0	2	0	0	0
Rnf208	0	0	0	0	0	0	1	0	0	0	0	1	0
Rnf214	18	10	24	14	17	33	46	16	15	46	9	56	5
Rnf215	15	10	14	7	1	12	15	14	8	11	3	17	2
Rnf216	31	6	26	10	20	64	36	60	20	77	11	80	1
Rnf217	8	4	10	3	5	55	15	24	4	37	4	40	0
Rnf219	13	10	30	8	12	51	34	6	15	32	10	39	3
Rnf220	24	6	25	3	18	53	28	20	14	32	1	39	3
Rnf222	0	0	0	0	0	0	0	0	0	0	0	0	0
Rnf223	0	0	0	0	0	0	0	0	0	2	1	3	0
Rnf24	0	0	2	4	1	3	2	4	1	2	0	5	0
Rnf25	25	4	14	4	9	60	20	47	7	41	2	39	4
Rnf26	11	7	14	7	8	24	17	29	14	40	2	31	3
Rnf31	18	6	8	1	2	19	16	1	11	16	2	19	0
Rnf32	0	0	0	0	0	2	0	1	0	3	0	4	0
Rnf34	12	12	18	5	9	72	33	41	11	76	3	70	4
Rnf38	12	5	16	2	10	33	11	10	6	28	3	61	1
Rnf39	0	0	0	0	0	0	0	0	0	0	0	0	0
Rnf4	43	27	47	20	27	293	97	129	43	199	9	263	1
Rnf40	17	12	17	5	8	26	26	28	5	45	5	45	1
Rnf41	22	9	20	6	17	128	24	73	13	92	4	86	1
Rnf43	0	0	0	0	0	0	0	0	0	0	0	0	0
Rnf44	16	11	17	6	13	67	29	22	11	52	5	75	3
Rnf5	21	21	40	23	20	133	47	74	33	108	11	112	4
Rnf6	37	25	46	22	32	108	39	27	25	104	10	136	4
Rnf7	214	97	198	85	99	1097	410	465	160	934	54	1029	31
Rnf8	11	6	11	4	5	47	16	21	7	32	6	38	0
Rnft1	36	16	37	16	24	74	41	16	30	63	4	65	3
Rnft2	1	0	0	1	0	0	1	1	0	0	0	2	0
Rngtt	13	6	18	3	20	62	25	16	12	55	6	47	0
Rnh1	114	90	107	61	69	441	231	443	100	311	34	380	24
Rnls	1	7	4	0	0	17	5	7	6	18	1	19	0
Rnmt	17	11	22	11	11	234	41	55	14	214	6	234	0
Rnmtl1	20	8	17	7	13	73	35	34	12	35	8	40	1
Rnpc3	22	13	16	7	12	49	25	12	6	28	8	42	4
Rnpep	7	2	6	3	7	57	4	35	8	36	0	27	0
Rnpepl1	10	7	19	5	9	13	12	7	6	15	1	24	3
Rnps1	65	55	107	47	68	537	227	273	92	360	28	417	10
Rnu11	1	0	0	1	0	0	0	0	3	0	0	0	0
Rnu12	1	0	1	1	1	0	1	0	1	0	0	0	1
Rnu6	2	1	3	0	2	17	0	7	2	6	0	8	0
Rnu7	3	1	0	0	0	0	0	0	2	0	0	0	0
Rnu73b	0	0	0	0	0	0	0	0	0	0	0	0	0
Robo1	15	7	16	8	19	40	20	24	18	90	9	117	1
Robo2	0	0	0	0	0	0	0	0	0	0	0	0	0
Robo3	0	0	0	0	0	7	0	6	0	4	0	16	0
Robo4	7	10	8	4	3	0	8	0	2	0	1	0	3
Rock1	77	23	66	18	48	102	53	15	22	105	22	115	4
Rock2	80	24	62	19	68	117	63	28	28	182	12	195	4
Rogdi	8	9	16	3	9	49	19	53	13	75	3	61	2
Rom1	2	1	5	0	4	3	4	3	2	16	0	17	0
Romo1	229	114	354	81	163	1711	418	1178	208	1467	50	1584	33
Ropn1	0	0	0	0	0	0	0	0	0	0	0	0	0
Ropn1l	0	2	3	0	0	18	5	10	3	12	0	18	0
Ror1	9	2	15	4	10	2	12	0	4	0	2	0	0
Ror2	0	1	0	0	1	0	0	0	0	0	0	0	0
Rora	27	12	8	15	9	1	19	0	20	12	7	7	1
Rorb	92	32	75	26	37	328	113	122	67	240	19	276	2
Rorc	4	0	2	2	2	0	5	0	1	2	1	3	1
Ros1	1	0	0	0	0	0	0	0	0	5	0	2	0
Rp1	0	0	0	0	0	0	0	0	0	0	0	0	0
Rp1l1	0	0	0	0	0	0	0	0	0	0	0	0	0
Rp2h	13	1	6	1	4	28	4	5	4	24	3	33	1
Rp9	238	105	232	100	168	404	424	291	210	344	90	373	32
Rpa1	20	7	32	7	21	195	49	169	24	119	5	149	1
Rpa2	16	8	24	9	17	204	70	123	38	135	11	148	3
Rpa3	39	22	40	19	32	379	121	131	47	184	19	202	12
Rpain	40	26	38	17	13	90	78	61	31	61	7	65	3
Rpap1	4	0	8	0	3	13	5	18	6	10	3	15	1
Rpap2	12	3	11	2	6	53	12	15	5	36	2	40	1
Rpap3	52	43	74	26	39	314	77	97	46	180	16	174	7
Rpe	14	4	6	3	10	75	18	17	4	46	4	61	0
Rpe65	0	0	0	0	0	0	0	0	0	0	0	0	0
Rpf1	42	20	49	17	25	210	62	31	36	118	10	114	3
Rpf2	46	20	59	12	31	586	114	117	58	239	19	207	3
Rpgr	3	1	1	0	2	17	2	4	3	21	0	16	1
Rpgrip1	0	1	0	0	0	0	0	0	0	0	0	0	0
Rpgrip1l	9	2	4	3	2	38	7	11	5	29	2	38	1
Rph3a	0	0	0	0	0	0	0	0	0	0	0	0	0
Rph3al	0	0	0	0	0	0	0	0	0	1	0	1	0
Rpia	17	3	8	5	12	4	18	3	14	7	1	6	1
Rpl10	4686	2355	5855	1968	3500	9156	8032	5168	4371	6402	2216	12042	1283
Rpl10a	2576	1146	3437	1052	1966	5430	4828	3620	2426	3541	835	4464	385
Rpl10l	0	0	0	0	0	0	0	0	0	0	0	0	0
Rpl11	4218	2452	5432	1688	2924	15813	9863	9564	5588	8051	1378	9442	644
Rpl12	1465	648	1792	464	789	4921	2258	2505	1180	2400	367	3099	145
Rpl13	5439	2637	8226	2141	4129	9698	9793	6330	5500	6287	1664	7565	892
Rpl13a	5703	2755	8051	2105	4465	11648	9817	9761	5290	7611	1371	9097	694
Rpl14	3916	1973	5162	1399	2657	10728	6686	6570	3604	6123	1372	6920	604
Rpl15	2256	1075	3103	856	1854	10033	4848	4542	2507	5766	654	6686	328
Rpl17	13163	6198	17668	4271	8922	25567	24125	9411	14193	19395	3742	22021	1459
Rpl18	2327	970	3174	624	1718	5764	3588	4336	1947	2916	571	8763	270
Rpl18a	5300	2332	7702	1778	4051	11173	9413	8018	5037	7054	1500	8366	806
Rpl19	3916	1853	4827	1442	2958	14279	6741	10089	3604	8324	1118	9252	552
Rpl21	3075	1441	3966	1098	2063	8726	5172	3244	2743	4564	948	5302	423
Rpl22	1182	607	1393	420	767	4437	2105	1804	1042	2333	334	2837	158
Rpl22l1	0	0	0	0	0	0	0	0	0	0	0	0	0
Rpl23	3789	1571	4504	1138	2436	9264	6060	2549	3085	6290	1040	7434	362
Rpl23a	4739	1612	6012	934	3187	10527	6085	4861	3527	7099	829	8002	276
Rpl24	4537	2684	6356	1886	3932	14316	11511	7254	5383	9611	1884	14748	626
Rpl26	162	69	118	43	36	457	250	92	130	10	48	324	17
Rpl27	2059	1176	2822	929	1638	9896	4811	6247	2137	8352	748	6400	385
Rpl27a	2651	1360	3550	1039	1913	10832	5290	5881	2594	5772	1079	10649	448
Rpl28	3864	2245	4630	1523	2946	7965	10466	8223	3792	9490	2356	11354	871
Rpl29	996	639	904	455	776	3472	1952	1197	1293	1801	350	1443	157
Rpl3	3825	1849	5763	1551	3206	9483	8154	6262	4435	6776	1285	7442	615
Rpl30	4	7	9	9	1	81	23	24	8	15	2	18	3
Rpl31	808	353	789	226	498	2430	1210	904	614	1156	180	1530	89
Rpl31-ps12	0	0	0	0	0	1	0	0	0	0	0	0	0
Rpl32	6561	2913	9113	2206	4590	18443	11755	9686	6439	9425	1835	11046	958
Rpl34	27	5	9	5	13	70	25	29	18	45	3	48	2
Rpl34-ps1	107	43	102	28	36	309	167	127	117	176	12	202	12
Rpl35	5644	2603	8663	1872	4173	18941	10365	11090	6043	13340	1664	14550	908
Rpl35a	4768	2657	6394	2064	3128	11506	13024	5169	4487	10898	1701	9569	1214
Rpl36	6365	3144	9709	2183	4435	16625	11107	11614	6559	10445	1766	12557	763
Rpl36a	3560	1475	4664	1026	2614	10573	6099	3103	2869	7108	1114	7412	429
Rpl36al	624	297	865	230	411	4333	1241	1557	612	1979	165	2210	86
Rpl37	512	206	483	146	310	1034	768	457	438	578	109	695	76
Rpl37a	6493	3251	7960	1929	4101	14345	11145	7603	5581	10144	1760	12180	929
Rpl38	2205	1145	3043	768	1446	7158	3824	3727	2155	5548	669	4922	296
Rpl39	3223	1795	3652	1250	2168	10148	7831	6982	4966	7122	1459	9377	495
Rpl39l	1	1	0	1	2	2	1	2	0	1	0	0	0
Rpl3l	2	1	3	1	2	0	2	0	4	0	0	0	2
Rpl4	3742	1623	4644	1309	2596	9297	6440	4197	3442	5339	1046	6487	447
Rpl41	5048	2955	7738	2004	4254	52825	11355	31726	5878	25110	1646	27313	971
Rpl5	1661	529	1939	366	1262	5307	1945	1639	1017	2670	341	3108	111
Rpl6	3202	1444	4097	1052	2459	9411	5623	5022	2920	4767	864	5503	447
Rpl7	3156	1364	3458	1004	2271	7989	4983	2304	2617	4251	771	5252	403
Rpl7a	1581	784	2176	480	1329	4442	2794	2927	1481	2190	351	2637	144
Rpl7l1	84	73	126	47	80	463	206	230	115	304	32	322	17
Rpl8	3765	1738	4999	1406	2851	8765	6366	6358	3338	4486	1026	5299	551
Rpl9	5853	2183	6856	2012	3818	10892	9272	6217	4602	7074	1338	7429	622
Rplp0	7223	2505	8708	2128	4507	19306	11137	16454	5279	9828	1652	10681	1244
Rplp1	19594	10702	24800	7757	13273	69128	39741	38423	21922	36413	6016	48103	2698
Rplp2	2	1	6	0	1	6	8	6	2	3	0	1	0
Rplp2-ps1	3	4	4	1	4	54	3	43	0	41	3	50	1
Rpn1	76	40	74	38	51	304	137	154	62	218	18	280	9
Rpn2	115	77	145	68	122	400	293	309	159	334	38	360	17
Rpp14	26	15	38	12	22	215	87	29	27	103	18	119	1
Rpp21	57	31	63	19	25	218	96	170	43	156	19	143	10
Rpp25	0	0	0	0	0	0	1	0	0	3	0	0	0
Rpp25l	46	43	81	30	44	357	193	187	102	194	27	260	9
Rpp30	41	24	53	22	32	385	95	110	55	200	14	201	10
Rpp38	62	40	95	27	29	358	153	89	103	245	21	275	9
Rpp40	15	10	19	6	11	111	27	28	17	43	11	58	8
Rpph1	2	2	2	0	1	6	1	6	0	7	0	5	0
Rprd1a	9	8	10	7	7	80	14	40	7	54	4	116	2
Rprd1b	20	17	35	11	20	65	55	31	25	47	13	53	3
Rprd2	12	8	15	2	19	32	22	9	12	30	6	39	1
Rprl1	0	0	0	0	0	0	0	0	0	0	0	0	0
Rprl2	0	0	0	0	0	0	0	0	0	0	0	0	0
Rprl3	0	0	0	0	0	0	0	0	0	1	0	0	0
Rprm	0	0	0	0	0	4	0	1	0	3	1	2	0
Rprml	0	0	0	0	0	0	0	0	0	0	0	0	0
Rps10	2143	978	2380	752	1492	6503	3579	4635	1794	3149	555	3786	304
Rps11	3406	1588	4323	1168	2383	10133	6263	5575	3872	6207	1051	6386	464
Rps12	3438	1374	3919	923	2132	11365	5299	4462	2816	3621	784	4113	304
Rps13	2819	1322	3456	1101	1819	8729	5129	4891	2922	4336	1066	5095	424
Rps14	6907	2889	9670	2093	5038	16161	10934	14217	5904	11968	1745	14650	964
Rps15	3230	1591	4022	1002	2374	9448	5556	7269	3115	4037	2609	4581	335
Rps15a	1011	473	1003	408	686	2581	1778	1113	857	1050	367	1641	190
Rps15a-ps4	33	0	24	16	31	87	1	41	33	2	8	48	9
Rps15a-ps6	6	1	4	1	1	10	12	1	2	13	0	7	1
Rps16	3532	1949	5124	1235	2477	11663	6558	8617	3375	6539	1044	7045	536
Rps17	1284	539	1384	360	818	3621	2070	1531	1062	1860	298	2239	134
Rps18	8672	4024	13830	2749	6631	23770	15691	12543	8998	15026	2422	20261	945
Rps19	7742	3393	10181	2133	4843	16566	11589	10232	6817	10438	2005	12460	1133
Rps19-ps3	3	1	3	1	1	1	3	2	1	5	1	5	2
Rps19bp1	5	11	18	6	12	111	40	43	15	58	4	71	1
Rps2	4914	1994	4005	1368	2103	13560	7723	10859	2502	5738	768	7655	307
Rps20	2448	978	2475	646	1500	8089	3508	3127	1884	4567	576	5320	265
Rps21	4633	2402	4691	1498	2320	10276	7045	3988	3842	5053	1286	6204	446
Rps23	2463	1005	2574	640	1295	6342	3292	1540	1947	3329	563	4226	235
Rps24	3609	1623	4226	1184	2469	12935	8283	2319	6322	12535	1405	9974	760
Rps25	2616	1391	3719	908	1935	5612	4407	4042	2259	4733	705	5606	275
Rps26	4839	2857	4940	1687	3567	20217	12623	9521	3912	7901	1690	17637	935
Rps27	5	4	2	3	1	3	5	2	1	3	2	7	0
Rps27a	4834	2322	6385	1711	3428	12846	8283	4784	4510	6886	1567	9897	705
Rps27l	465	252	673	238	322	7723	1073	3930	487	3758	178	4342	99
Rps28	4902	1892	5183	1236	2832	11449	6506	6270	3855	6804	1520	7563	548
Rps29	2849	1298	3154	889	1823	11464	4287	4302	2334	5503	714	6513	380
Rps3	4191	1580	5056	1270	2859	10722	6706	7171	3481	6076	1092	7030	444
Rps3a1	4436	1869	4961	1534	2562	8882	7224	3172	4120	5100	1160	6004	522
Rps4x	9977	4795	14419	3179	7909	18004	22569	8854	11495	14615	3540	15780	1224
Rps4y2	18	17	12	7	13	0	35	94	6	76	9	52	1
Rps5	9584	4596	13672	3320	7776	23496	18457	12567	10176	13752	2707	17739	1222
Rps6	5439	2702	7590	1862	3697	12864	9886	6931	5537	7245	1715	8155	915
Rps6ka1	0	1	3	1	0	15	0	6	0	9	0	10	0
Rps6ka2	8	4	2	3	4	39	9	19	3	53	3	44	1
Rps6ka3	2	4	0	0	1	5	1	1	1	0	1	2	0
Rps6ka4	21	9	9	10	9	117	32	65	15	54	2	71	3
Rps6ka5	9	6	12	6	7	5	18	0	5	10	2	7	1
Rps6ka6	1	0	0	0	0	19	1	1	1	8	0	2	1
Rps6kb1	32	20	37	21	24	96	58	19	26	87	8	94	5
Rps6kb2	2	4	7	3	3	14	11	17	7	10	3	14	1
Rps6kc1	10	1	4	4	9	18	8	9	7	12	1	23	1
Rps6kl1	7	3	1	1	2	4	3	5	3	4	0	6	0
Rps7	4610	2175	6119	1470	3082	12518	7674	7041	4482	7671	1363	8981	812
Rps8	5159	1881	5957	1170	3296	11156	6557	6429	3514	6072	1189	7063	414
Rps9	5439	2323	6989	1811	3878	10910	8822	7088	4753	6907	1598	8351	724
Rpsa	2196	1271	3214	746	1827	8240	4694	7158	2497	3661	542	3694	276
Rptn	0	0	0	0	0	0	0	0	0	0	0	0	0
Rptor	5	4	12	1	7	47	11	39	5	46	1	41	2
Rpusd1	13	4	15	4	6	65	14	35	7	39	1	37	1
Rpusd2	3	2	7	4	2	17	8	7	3	10	2	12	0
Rpusd3	4	5	0	1	2	26	10	18	1	28	0	37	2
Rpusd4	11	7	11	4	10	26	18	20	9	36	3	41	0
Rqcd1	11	12	27	9	22	148	23	77	9	81	6	88	1
Rrad	1	0	0	0	1	8	2	5	1	13	0	16	2
Rraga	84	59	109	50	54	317	146	80	74	296	15	313	8
Rragb	1	0	3	0	1	2	0	0	0	0	0	1	0
Rragc	20	17	16	10	11	46	33	22	17	69	6	74	6
Rragd	14	6	7	5	9	63	16	22	8	106	6	126	4
Rras	55	43	50	33	25	80	84	48	52	95	24	148	13
Rras2	10	4	7	5	8	176	8	61	5	163	3	221	1
Rrbp1	111	41	80	31	63	209	135	72	39	171	21	215	9
Rreb1	9	15	14	12	12	26	24	12	14	43	7	42	0
Rrh	0	0	0	0	1	0	0	0	0	0	0	0	0
Rrm1	29	17	19	10	26	593	74	351	17	340	9	358	3
Rrm2	13	7	8	4	12	858	35	724	12	498	8	467	3
Rrm2b	9	2	4	5	7	23	10	2	3	20	2	35	1
Rrn3	18	8	45	9	18	153	45	80	21	113	1	91	7
Rrnad1	36	20	26	17	13	154	49	85	24	122	8	152	3
Rrp1	152	64	173	50	106	824	193	564	104	437	39	484	11
Rrp12	7	2	14	5	5	68	18	40	8	45	1	66	0
Rrp15	33	24	66	26	26	183	69	61	48	86	15	82	5
Rrp1b	11	12	25	9	17	109	27	54	21	59	9	38	2
Rrp36	14	12	14	9	13	86	29	76	14	45	4	73	3
Rrp7a	29	7	53	6	38	124	46	74	26	76	5	106	0
Rrp8	21	13	26	11	13	111	33	39	18	45	2	57	5
Rrp9	24	13	40	6	21	150	57	66	25	67	10	79	1
Rrs1	41	13	54	11	20	286	76	58	27	75	4	118	4
Rs1	0	0	0	0	0	0	0	0	0	0	0	0	0
Rsad1	6	4	5	2	3	15	8	4	2	18	3	15	1
Rsad2	5	2	2	4	2	13	3	1	2	10	0	2	1
Rsbn1	35	18	29	25	27	102	73	15	29	77	19	64	14
Rsbn1l	12	14	18	1	8	25	23	4	8	22	7	26	3
Rsc1a1	0	0	0	0	0	1	0	0	0	0	0	0	0
Rsf1	32	12	25	11	27	64	34	10	23	64	10	73	8
Rsg1	0	1	1	0	0	0	0	0	0	0	0	0	0
Rsl1	0	2	1	1	1	5	2	0	0	3	0	2	0
Rsl1d1	89	57	161	45	75	928	268	217	128	517	45	590	21
Rsl24d1	67	39	117	38	75	461	162	187	94	247	25	288	11
Rslcan18	0	0	0	0	0	0	0	0	0	1	0	2	0
Rsph1	2	0	3	1	1	0	6	0	2	3	0	6	0
Rsph3a	1	0	1	0	1	0	0	0	0	0	0	0	0
Rsph3b	0	0	0	0	0	1	0	0	0	0	0	0	0
Rsph4a	0	1	1	0	0	0	1	0	0	1	0	0	0
Rsph6a	0	0	0	0	0	0	0	0	0	0	0	0	0
Rsph9	7	11	11	4	11	23	23	31	10	23	2	26	2
Rspo1	0	0	0	0	0	0	1	0	0	0	0	0	0
Rspo2	0	0	0	0	0	0	0	0	1	2	0	0	0
Rspo3	1	0	1	0	2	1	1	1	0	2	0	2	0
Rspo4	0	0	0	0	0	0	0	0	0	0	0	0	0
Rspry1	10	10	17	4	7	15	14	3	11	37	3	33	0
Rsrc1	50	21	40	20	24	274	59	65	33	175	13	196	7
Rsrc2	92	54	77	40	54	153	122	31	59	179	28	172	14
Rsu1	132	99	143	64	63	246	273	150	109	189	49	236	22
Rtbdn	0	0	0	0	0	0	0	0	0	0	0	0	0
Rtca	10	6	12	4	7	84	22	36	14	68	1	67	1
Rtdr1	0	0	0	0	0	0	0	0	0	0	0	0	0
Rtel1	5	3	2	4	3	27	6	17	2	8	0	17	3
Rtf1	42	28	45	35	20	147	73	61	38	110	24	130	6
Rtfdc1	44	32	40	20	32	165	89	126	54	150	16	182	7
Rtkn	41	19	38	12	35	78	84	65	39	48	6	56	4
Rtkn2	0	1	2	0	0	18	4	11	0	19	0	31	1
Rtl1	1	1	0	0	0	0	0	0	0	0	0	0	1
Rtn1	0	1	0	1	0	1	0	0	1	0	0	0	0
Rtn2	309	298	334	206	264	527	873	389	458	495	187	551	52
Rtn3	40	20	45	17	31	69	57	61	27	79	6	77	8
Rtn4	122	46	114	29	71	417	97	123	64	507	24	628	10
Rtn4ip1	6	9	12	3	6	69	23	22	8	36	0	29	2
Rtn4r	0	0	0	1	0	0	0	0	0	0	0	0	0
Rtn4rl1	0	0	0	0	0	0	1	0	1	2	0	1	0
Rtn4rl2	0	0	0	0	0	0	0	0	0	0	0	0	0
Rtp1	0	0	0	0	0	0	0	0	0	0	0	0	0
Rtp2	0	0	0	0	0	0	0	0	0	0	0	0	0
Rtp3	3	1	0	1	2	1	0	1	0	0	0	0	0
Rtp4	10	8	9	1	5	21	12	12	12	13	1	19	1
Rttn	2	2	3	2	0	9	5	7	3	8	2	5	0
Rubie	0	0	0	0	0	0	1	0	0	0	0	0	0
Rufy1	10	6	14	9	10	12	21	9	17	13	6	12	1
Rufy2	7	14	6	10	8	21	20	7	8	10	1	18	1
Rufy3	0	0	1	1	0	4	2	0	2	4	0	4	0
Rufy4	0	0	0	0	0	0	0	0	0	0	0	0	0
Rundc1	6	2	12	2	1	18	5	10	3	17	0	17	1
Rundc3a	2	0	5	1	1	23	4	6	1	4	0	4	0
Rundc3b	0	0	0	0	0	0	1	0	0	0	0	0	0
Runx1	71	44	88	45	68	168	106	56	71	331	50	339	8
Runx1t1	5	1	2	1	3	0	1	0	0	1	0	0	0
Runx2	3	3	1	1	1	81	2	35	2	64	0	62	2
Runx3	0	0	0	0	1	1	2	0	1	1	1	0	0
Rusc1	8	7	11	10	5	14	11	20	5	21	3	27	2
Rusc2	7	6	14	6	3	19	9	16	4	37	3	36	2
Ruvbl1	163	98	303	71	135	1834	464	744	239	933	49	999	26
Ruvbl2	60	44	86	42	59	526	226	317	81	151	16	205	7
Rwdd1	146	110	166	81	124	1438	390	457	138	630	49	713	26
Rwdd2a	2	3	2	1	1	5	3	1	1	6	1	6	0
Rwdd2b	3	0	4	2	2	16	4	5	0	13	1	18	1
Rwdd3	10	14	11	12	1	32	17	7	27	34	7	65	3
Rwdd4a	12	8	21	3	6	111	21	36	8	73	3	76	2
Rxfp1	1	0	0	0	0	5	0	0	0	0	0	4	0
Rxfp2	0	0	0	0	0	0	0	0	0	0	0	0	0
Rxfp3	0	0	0	0	0	0	0	0	0	0	0	0	0
Rxfp4	0	0	0	0	0	0	0	0	0	0	0	0	0
Rxra	42	20	43	23	33	89	60	45	33	80	16	79	1
Rxrb	21	8	28	8	17	48	37	33	14	27	3	49	2
Rxrg	1	0	1	4	0	17	1	16	0	51	0	39	0
Rybp	13	1	10	1	7	48	7	24	4	39	1	40	0
Ryk	49	11	59	12	36	84	43	38	34	113	10	116	4
Ryr1	9	2	2	7	7	48	18	21	9	149	5	131	0
Ryr2	0	0	1	0	0	0	0	0	0	0	0	0	0
Ryr3	3	20	12	6	10	1	15	0	11	1	7	1	5
S100a1	74	27	75	19	41	112	87	133	38	581	17	438	6
S100a10	692	258	503	238	424	4117	1166	2944	547	1968	138	2838	97
S100a11	291	130	213	117	179	5298	403	4112	213	2669	87	3380	67
S100a13	115	68	103	58	59	205	162	188	63	268	31	281	23
S100a14	0	0	0	0	0	1	0	1	0	0	0	0	0
S100a16	158	120	178	84	107	114	310	143	141	361	32	355	27
S100a2	0	0	1	0	0	3	0	0	0	1	0	1	0
S100a3	0	0	0	0	0	21	0	27	0	20	0	7	0
S100a4	62	20	61	9	36	987	56	392	32	417	22	654	10
S100a5	0	0	0	0	0	1	0	0	0	0	0	0	0
S100a6	717	214	553	179	395	20363	540	14018	366	10513	221	14042	128
S100a7a	0	0	0	0	0	0	0	1	0	0	0	0	0
S100a8	1	0	14	0	2	2	0	0	0	11	0	5	0
S100a9	0	0	5	0	7	0	0	0	0	1	0	0	0
S100b	13	1	9	2	12	0	12	1	3	1	0	1	1
S100g	0	0	1	0	0	0	0	0	0	0	0	0	0
S100pbp	2	0	3	1	0	2	4	1	3	6	1	11	1
S100z	0	0	0	0	0	0	0	0	0	0	0	0	0
S1pr1	17	11	23	11	10	6	12	2	7	8	1	6	1
S1pr2	2	1	3	2	6	11	5	10	3	11	0	19	0
S1pr3	88	71	92	72	79	2	115	1	86	0	19	3	17
S1pr4	2	1	2	0	0	0	6	1	0	0	0	2	0
S1pr5	0	0	0	0	0	0	0	0	0	0	0	0	0
Saa1	0	0	0	1	0	1	0	0	0	0	0	2	0
Saa2	0	0	0	0	0	0	0	0	0	2	0	0	0
Saa3	7	1	5	3	5	6	1	10	2	6	3	12	1
Saa4	0	1	0	0	0	0	1	0	1	1	0	0	0
Saal1	28	22	31	14	21	84	68	124	31	79	8	73	4
Sac3d1	10	5	29	5	11	60	26	65	23	44	7	47	0
Sacm1l	15	7	17	10	14	38	23	12	7	54	8	49	0
Sacs	0	1	0	0	0	3	2	0	0	0	0	2	1
Sae1	33	13	37	6	21	340	56	172	21	251	1	292	6
Safb	20	12	27	7	21	55	46	49	15	64	9	55	3
Safb2	40	23	24	21	19	66	49	58	30	35	7	40	2
Sag	0	0	0	0	0	11	0	22	0	13	0	17	0
Sall1	0	0	0	0	0	0	1	0	0	0	0	0	0
Sall2	6	1	10	1	5	13	5	3	4	5	1	12	0
Sall3	0	0	0	0	0	0	0	0	0	0	0	0	0
Sall4	0	0	0	0	0	0	0	0	0	0	0	0	0
Samd1	3	3	8	2	5	16	10	18	2	25	2	24	0
Samd10	0	0	1	0	0	1	2	0	0	2	0	1	0
Samd11	0	1	0	0	0	3	2	4	0	2	0	0	0
Samd12	1	0	0	0	0	7	0	0	0	2	0	5	0
Samd14	6	3	1	1	3	20	4	12	2	7	2	14	2
Samd3	0	0	0	0	0	0	0	0	0	0	0	0	0
Samd4	7	4	14	5	10	46	10	6	6	56	3	88	4
Samd4b	19	6	20	10	16	21	23	16	14	26	5	37	5
Samd5	3	1	5	1	0	8	4	7	7	9	1	6	0
Samd7	0	0	0	0	0	1	0	0	0	0	0	1	0
Samd8	11	6	10	4	8	40	12	6	8	106	3	91	1
Samd9l	12	4	9	4	4	6	11	1	4	1	0	2	1
Samhd1	26	15	15	7	10	83	26	36	10	62	7	72	2
Samm50	50	10	54	16	24	278	71	185	34	177	8	164	5
Samsn1	0	0	2	0	0	0	0	0	0	0	0	0	0
Samt1	0	0	0	0	0	0	0	0	0	0	0	0	0
Samt2	0	0	0	0	0	0	0	0	0	0	0	0	0
Samt3	0	0	0	0	0	0	0	0	0	0	0	0	0
Samt4	0	0	0	0	0	0	0	0	0	0	0	0	0
Sap130	23	7	13	11	5	53	17	27	11	24	7	40	4
Sap18	58	23	58	18	32	718	68	272	45	427	17	627	6
Sap25	0	1	0	0	1	0	0	0	0	0	0	0	0
Sap30	0	0	4	2	1	37	5	12	1	35	1	37	1
Sap30bp	13	12	21	5	20	146	44	110	20	123	9	131	1
Sap30l	24	7	23	22	10	49	29	12	16	25	8	38	3
